Row ID,Order Date,Ship Date,Order ID,Customer ID,Customer Name,Region,Country,State,City,Segment,Category,Sub-Category,Product ID,Product Name,Quantity,Payment Mode,Ship Mode,Sales,Profit,Returns
3334,14-12-2020,20-12-2020,CA-2020-122595,GM-14455,Gary Mitchum,Central,United States,Illinois,Chicago,Home Office,Furniture,Furnishings,FUR-FU-10002963,"Master Caster Door Stop, Gray",1,Online,Standard Class,434.032,-1.3208,0
1810,23-10-2019,29-10-2019,CA-2019-165484,HK-14890,Heather Kirkland,Central,United States,Illinois,Chicago,Corporate,Furniture,Furnishings,FUR-FU-10001196,DAX Cubicle Frames - 8x10,7,COD,Standard Class,16.156,-12.117,0
3513,04-09-2020,06-09-2020,CA-2020-140326,HW-14935,Helen Wasserman,Central,United States,Illinois,Chicago,Corporate,Furniture,Bookcases,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",9,Cards,First Class,843.174,-117.882,0
304,19-11-2020,23-11-2020,US-2020-152380,JH-15910,Jonathan Howell,Central,United States,Illinois,Chicago,Consumer,Furniture,Tables,FUR-TA-10002533,BPI Conference Tables,3,COD,Standard Class,249.075,-131.445,0
3860,17-02-2020,22-02-2020,CA-2020-154039,JK-16120,Julie Kriz,Central,United States,Illinois,Chicago,Home Office,Furniture,Tables,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",3,COD,Standard Class,524.96,-269.3376,0
239,04-06-2019,09-06-2019,CA-2019-157749,KL-16645,Ken Lonsdale,Central,United States,Illinois,Chicago,Consumer,Furniture,Furnishings,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,5,COD,Second Class,419.68,-356.728,0
243,04-06-2019,09-06-2019,CA-2019-157749,KL-16645,Ken Lonsdale,Central,United States,Illinois,Chicago,Consumer,Furniture,Furnishings,FUR-FU-10002505,Eldon 100 Class Desk Accessories,3,COD,Second Class,4.044,-2.8308,0
240,04-06-2019,09-06-2019,CA-2019-157749,KL-16645,Ken Lonsdale,Central,United States,Illinois,Chicago,Consumer,Furniture,Furnishings,FUR-FU-10004351,Staple-based wall hangings,3,Online,Second Class,11.688,-4.6752,0
242,04-06-2019,09-06-2019,CA-2019-157749,KL-16645,Ken Lonsdale,Central,United States,Illinois,Chicago,Consumer,Furniture,Tables,FUR-TA-10002607,KI Conference Tables,5,Online,Second Class,177.225,-120.513,0
3173,21-03-2019,28-03-2019,US-2019-133879,KT-16465,Kean Takahito,Central,United States,Illinois,Chicago,Consumer,Furniture,Chairs,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",5,Cards,Standard Class,528.43,0,0
8985,06-03-2019,12-03-2019,CA-2019-110898,LC-16870,Lena Cacioppo,Central,United States,Illinois,Chicago,Consumer,Furniture,Tables,FUR-TA-10000849,Bevis Rectangular Conference Tables,2,COD,Standard Class,145.98,-99.2664,0
8984,06-03-2019,12-03-2019,CA-2019-110898,LC-16870,Lena Cacioppo,Central,United States,Illinois,Chicago,Consumer,Furniture,Furnishings,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,5,Online,Standard Class,159.04,-194.824,0
5540,22-05-2020,26-05-2020,US-2020-150595,LE-16810,Laurel Elliston,Central,United States,Illinois,Chicago,Consumer,Furniture,Chairs,FUR-CH-10000513,High-Back Leather Manager's Chair,2,Online,Standard Class,219.986,-54.5958,0
7789,17-05-2019,20-05-2019,US-2019-117037,LW-17215,Luke Weiss,Central,United States,Illinois,Chicago,Consumer,Furniture,Furnishings,FUR-FU-10004973,Flat Face Poster Frame,3,COD,First Class,22.608,-10.1736,0
3552,29-03-2019,02-04-2019,CA-2019-152555,ME-17320,Maria Etezadi,Central,United States,Illinois,Chicago,Home Office,Furniture,Chairs,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",6,Online,Second Class,844.116,-36.1764,0
1714,08-09-2020,13-09-2020,US-2020-124968,MM-18055,Michelle Moray,Central,United States,Illinois,Chicago,Consumer,Furniture,Tables,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,7,COD,Second Class,780.625,-566.5625,0
4927,19-10-2020,23-10-2020,CA-2020-117653,MO-17500,Mary O'Rourke,Central,United States,Illinois,Chicago,Consumer,Furniture,Tables,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",1,Online,Standard Class,105.275,-67.5435,0
670,09-06-2020,13-06-2020,US-2020-106663,MO-17800,Meg O'Connel,Central,United States,Illinois,Chicago,Home Office,Furniture,Furnishings,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,3,COD,Standard Class,113.976,-14.3856,0
671,09-06-2020,13-06-2020,US-2020-106663,MO-17800,Meg O'Connel,Central,United States,Illinois,Chicago,Home Office,Furniture,Tables,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1,COD,Standard Class,155.925,-71.8905,0
7563,03-09-2019,07-09-2019,US-2019-104815,RB-19570,Rob Beeghly,Central,United States,Illinois,Chicago,Consumer,Furniture,Bookcases,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",4,Online,Standard Class,198.744,0,0
7447,03-02-2020,07-02-2020,CA-2020-127474,RD-19810,Ross DeVincentis,Central,United States,Illinois,Chicago,Home Office,Furniture,Furnishings,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,1,COD,Second Class,1248.2,-26.085,0
8111,18-11-2020,23-11-2020,CA-2020-160122,RD-19930,Russell D'Ascenzo,Central,United States,Illinois,Chicago,Consumer,Furniture,Chairs,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,2,COD,Standard Class,177.386,-25.4772,0
9353,24-09-2020,26-09-2020,CA-2020-148411,RO-19780,Rose O'Brian,Central,United States,Illinois,Chicago,Consumer,Furniture,Chairs,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,2,Online,First Class,563.464,-14.8704,0
1447,13-06-2020,16-06-2020,CA-2020-102337,SD-20485,Shirley Daniels,Central,United States,Illinois,Chicago,Home Office,Furniture,Chairs,FUR-CH-10004289,Global Super Steno Chair,7,Online,First Class,520.302,-87.3418,0
2239,20-04-2020,26-04-2020,CA-2020-166849,SJ-20125,Sanjit Jacobs,Central,United States,Illinois,Chicago,Home Office,Furniture,Furnishings,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,2,Cards,Standard Class,136.4,-52.17,0
6766,20-04-2020,24-04-2020,CA-2020-100615,SJ-20215,Sarah Jordon,Central,United States,Illinois,Chicago,Consumer,Furniture,Chairs,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,3,Cards,Standard Class,344.058,-18.1176,0
6768,20-04-2020,24-04-2020,CA-2020-100615,SJ-20215,Sarah Jordon,Central,United States,Illinois,Chicago,Consumer,Furniture,Furnishings,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",5,Online,Standard Class,120.56,-6.188,0
7331,12-11-2019,13-11-2019,CA-2019-149349,SP-20650,Stephanie Phelps,Central,United States,Illinois,Chicago,Corporate,Furniture,Furnishings,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",6,COD,First Class,22.752,-8.532,0
5568,13-03-2020,13-03-2020,CA-2020-157966,SU-20665,Stephanie Ulpright,Central,United States,Illinois,Chicago,Home Office,Furniture,Chairs,FUR-CH-10003606,SAFCO Folding Chair Trolley,1,COD,Same Day,139.768,-2.5648,0
6937,02-09-2019,04-09-2019,CA-2019-129847,TA-21385,Tom Ashbrook,Central,United States,Illinois,Chicago,Home Office,Furniture,Furnishings,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,2,Cards,First Class,84.272,-75.8448,0
8457,28-05-2020,02-06-2020,US-2020-118556,TH-21235,Tiffany House,Central,United States,Illinois,Chicago,Corporate,Furniture,Chairs,FUR-CH-10001146,"Global Task Chair, Black",3,COD,Second Class,117.869,-29.0073,0
9537,12-06-2020,14-06-2020,CA-2020-124191,TS-21610,Troy Staebel,Central,United States,Illinois,Chicago,Consumer,Furniture,Furnishings,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",3,Online,Second Class,83.856,-6.8634,0
7956,05-10-2020,10-10-2020,CA-2020-131807,GG-14650,Greg Guthrie,West,United States,California,Chico,Corporate,Furniture,Chairs,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,4,Online,Standard Class,460.168,-59.8356,1
7959,05-10-2020,10-10-2020,CA-2020-131807,GG-14650,Greg Guthrie,West,United States,California,Chico,Corporate,Furniture,Furnishings,FUR-FU-10004666,DAX Clear Channel Poster Frame,5,Online,Standard Class,108.9,26.973,1
7960,05-10-2020,10-10-2020,CA-2020-131807,GG-14650,Greg Guthrie,West,United States,California,Chico,Corporate,Furniture,Tables,FUR-TA-10004086,KI Adjustable-Height Table,3,Online,Standard Class,236.352,5.1588,1
2161,14-05-2019,14-05-2019,CA-2019-141019,LH-17155,Logan Haushalter,East,United States,Ohio,Cincinnati,Consumer,Furniture,Furnishings,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,Online,Same Day,79.384,29.769,0
4296,03-07-2020,10-07-2020,CA-2020-169124,MB-17305,Maria Bertelson,West,United States,California,Citrus Heights,Consumer,Furniture,Furnishings,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",3,Online,Standard Class,172.39,54.3438,0
8470,23-04-2020,27-04-2020,US-2020-132031,PN-18775,Parhena Norris,South,United States,Tennessee,Clarksville,Home Office,Furniture,Bookcases,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,4,Online,Standard Class,415.136,-14.5176,0
8472,23-04-2020,27-04-2020,US-2020-132031,PN-18775,Parhena Norris,South,United States,Tennessee,Clarksville,Home Office,Furniture,Furnishings,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,3,Online,Standard Class,109.952,-11.6928,0
9296,28-05-2020,01-06-2020,CA-2020-161340,AM-10360,Alice McCarthy,East,United States,Ohio,Cleveland,Corporate,Furniture,Bookcases,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",4,Online,Standard Class,156.96,-64.9376,0
1629,21-06-2020,25-06-2020,CA-2020-101049,AS-10240,Alan Shonely,East,United States,Ohio,Cleveland,Consumer,Furniture,Furnishings,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",5,Online,Second Class,139.92,2.464,0
9130,24-03-2019,26-03-2019,CA-2019-130911,DC-12850,Dan Campbell,East,United States,Ohio,Cleveland,Consumer,Furniture,Bookcases,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,3,COD,Second Class,301.47,-241.176,0
702,02-09-2020,08-09-2020,CA-2020-114552,Dl-13600,Dorris liebe,East,United States,Ohio,Cleveland,Corporate,Furniture,Furnishings,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",3,Cards,Standard Class,131.072,4.1448,0
7285,09-09-2020,13-09-2020,CA-2020-169439,LC-17140,Logan Currie,East,United States,Ohio,Cleveland,Consumer,Furniture,Furnishings,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",2,Online,Standard Class,171.112,-9.0904,0
7814,14-02-2019,15-02-2019,CA-2019-134334,DK-13090,Dave Kipp,East,United States,Maryland,Clinton,Consumer,Furniture,Furnishings,FUR-FU-10003274,Regeneration Desk Collection,6,Online,First Class,10.56,4.6464,0
7813,14-02-2019,15-02-2019,CA-2019-134334,DK-13090,Dave Kipp,East,United States,Maryland,Clinton,Consumer,Furniture,Tables,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,3,Online,First Class,550.431,-47.1798,0
9370,07-11-2020,09-11-2020,CA-2020-113460,KN-16390,Katherine Nockton,East,United States,Maryland,Clinton,Corporate,Furniture,Chairs,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,3,COD,Second Class,285.97,43.6752,0
5582,04-10-2020,08-10-2020,CA-2020-163818,PS-18970,Paul Stevenson,East,United States,Maryland,Clinton,Home Office,Furniture,Furnishings,FUR-FU-10000076,24-Hour Round Wall Clock,1,COD,Standard Class,136.98,8.5914,0
2151,19-11-2020,26-11-2020,US-2020-139969,AF-10870,Art Ferguson,Central,United States,Texas,College Station,Consumer,Furniture,Chairs,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,3,Online,Standard Class,275.058,-53.2704,0
4988,24-04-2019,28-04-2019,CA-2019-149279,CL-12700,Craig Leslie,West,United States,Colorado,Colorado Springs,Home Office,Furniture,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,6,Cards,Standard Class,1325.76,149.148,0
7766,12-08-2020,12-08-2020,US-2020-118941,BB-11545,Brenda Bowman,East,United States,Maryland,Columbia,Corporate,Furniture,Chairs,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,5,Online,Same Day,1810.9,373.779,0
3989,17-04-2019,22-04-2019,US-2019-159415,CS-12175,Charles Sheldon,South,United States,Tennessee,Columbia,Corporate,Furniture,Furnishings,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",5,COD,Standard Class,79.12,13.846,0
4402,17-03-2019,17-03-2019,CA-2019-131737,GZ-14470,Gary Zandusky,East,United States,Maryland,Columbia,Consumer,Furniture,Furnishings,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,5,COD,Same Day,971.5,252.59,0
8759,22-07-2019,26-07-2019,CA-2019-114307,MF-17665,Maureen Fritzler,East,United States,Maryland,Columbia,Corporate,Furniture,Furnishings,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",3,Online,Standard Class,27.42,9.3228,0
86,28-05-2020,30-05-2020,CA-2020-140088,PO-18865,Patrick O'Donnell,South,United States,South Carolina,Columbia,Consumer,Furniture,Chairs,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,2,Online,Second Class,323.96,33.2156,0
4626,09-09-2020,14-09-2020,CA-2020-147228,SO-20335,Sean O'Donnell,South,United States,Tennessee,Columbia,Consumer,Furniture,Furnishings,FUR-FU-10000023,Eldon Wave Desk Accessories,3,COD,Standard Class,151.136,4.2408,0
3605,21-08-2020,27-08-2020,CA-2020-112956,TH-21550,Tracy Hopkins,East,United States,Maryland,Columbia,Home Office,Furniture,Furnishings,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",2,Online,Standard Class,136.16,8.5544,0
3606,21-08-2020,27-08-2020,CA-2020-112956,TH-21550,Tracy Hopkins,East,United States,Maryland,Columbia,Home Office,Furniture,Furnishings,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",4,Online,Standard Class,122.92,31.2528,0
8994,16-10-2020,21-10-2020,CA-2020-159100,VP-21760,Victoria Pisteka,South,United States,Tennessee,Columbia,Corporate,Furniture,Tables,FUR-TA-10001950,Balt Solid Wood Round Tables,7,Online,Standard Class,1924.258,-968.8833,0
6958,14-07-2019,19-07-2019,CA-2019-157588,AR-10570,Anemone Ratner,South,United States,Georgia,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1,COD,Standard Class,51.75,15.525,0
8312,26-01-2020,31-01-2020,US-2020-105935,BD-11500,Bradley Drucker,South,United States,Georgia,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10002157,Artistic Insta-Plaque,4,Cards,Standard Class,100.72,24.4608,0
2927,10-07-2020,14-07-2020,CA-2020-128629,BP-11155,Becky Pak,South,United States,Georgia,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",3,COD,Second Class,101.84,7.9128,0
4825,21-11-2019,26-11-2019,CA-2019-140018,CK-12205,Chloris Kastensmidt,East,United States,Ohio,Columbus,Consumer,Furniture,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",3,Cards,Standard Class,127.554,-9.111,0
4826,21-11-2019,26-11-2019,CA-2019-140018,CK-12205,Chloris Kastensmidt,East,United States,Ohio,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10001876,"Computer Room Manger, 14""",3,Online,Standard Class,77.952,15.5904,0
8892,16-09-2019,18-09-2019,CA-2019-162159,CR-12625,Corey Roper,South,United States,Georgia,Columbus,Home Office,Furniture,Chairs,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",2,Online,First Class,121.78,30.445,0
1304,03-07-2020,07-07-2020,US-2020-126179,CS-12460,Chuck Sachs,South,United States,Georgia,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",1,COD,Standard Class,124.99,5.5177,0
5643,01-04-2019,05-04-2019,CA-2019-127985,DB-12910,Daniel Byrd,South,United States,Georgia,Columbus,Home Office,Furniture,Furnishings,FUR-FU-10003274,Regeneration Desk Collection,4,COD,Second Class,7.04,3.0976,0
8546,27-03-2019,31-03-2019,CA-2019-119074,DS-13180,David Smith,South,United States,Georgia,Columbus,Corporate,Furniture,Furnishings,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",4,COD,Standard Class,39.92,11.1776,0
8545,27-03-2019,31-03-2019,CA-2019-119074,DS-13180,David Smith,South,United States,Georgia,Columbus,Corporate,Furniture,Furnishings,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,1,Online,Standard Class,20.24,8.7032,0
1403,19-04-2019,25-04-2019,US-2019-161396,GM-14455,Gary Mitchum,East,United States,Ohio,Columbus,Home Office,Furniture,Tables,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",2,COD,Standard Class,205.176,-58.1332,0
1693,14-03-2019,19-03-2019,US-2019-154361,HZ-14950,Henia Zydlo,East,United States,Ohio,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,5,Cards,Standard Class,21.88,6.2905,0
2189,10-08-2020,15-08-2020,CA-2020-143063,IL-15100,Ivan Liston,Central,United States,Indiana,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",2,COD,Standard Class,139.3,25.473,0
2986,25-05-2019,30-05-2019,CA-2019-139269,JB-16045,Julia Barnett,South,United States,Georgia,Columbus,Home Office,Furniture,Furnishings,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,4,Online,Standard Class,24.96,6.24,0
7512,14-07-2020,18-07-2020,US-2020-161935,JL-15835,John Lee,East,United States,Ohio,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",5,Online,Standard Class,421.92,148.845,0
2759,11-03-2019,15-03-2019,CA-2019-146171,JP-16135,Julie Prescott,South,United States,Georgia,Columbus,Home Office,Furniture,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",4,Online,Standard Class,76.92,31.5372,0
1596,08-05-2020,12-05-2020,CA-2020-149181,MD-17350,Maribeth Dona,East,United States,Ohio,Columbus,Consumer,Furniture,Chairs,FUR-CH-10004540,Global Chrome Stack Chair,2,Online,Standard Class,157.992,-2.0568,0
1457,12-06-2020,19-06-2020,CA-2020-148474,ME-17320,Maria Etezadi,South,United States,Georgia,Columbus,Home Office,Furniture,Tables,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",3,Online,Standard Class,469.94,67.941,0
6249,29-05-2020,04-06-2020,CA-2020-121580,ML-17410,Maris LaWare,Central,United States,Indiana,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10003981,Eldon Wave Desk Accessories,3,COD,Standard Class,113.24,2.6208,0
9239,11-02-2020,14-02-2020,CA-2020-138156,MM-17260,Magdelene Morse,East,United States,Ohio,Columbus,Consumer,Furniture,Furnishings,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2,COD,First Class,164.568,-3.6892,0
8522,11-01-2019,15-01-2019,CA-2019-141887,MP-17470,Mark Packer,East,United States,Ohio,Columbus,Home Office,Furniture,Furnishings,FUR-FU-10002268,Ultra Door Push Plate,14,Online,Standard Class,54.992,8.9362,0
5996,11-12-2019,11-12-2019,CA-2019-162187,NS-18640,Noel Staavos,East,United States,Ohio,Columbus,Corporate,Furniture,Chairs,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",5,Cards,Same Day,458.43,-137.529,0
5998,11-12-2019,11-12-2019,CA-2019-162187,NS-18640,Noel Staavos,East,United States,Ohio,Columbus,Corporate,Furniture,Tables,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",3,Cards,Same Day,328.59,-147.8655,0
293,20-11-2019,24-11-2019,CA-2019-110772,NZ-18565,Nick Zandusky,East,United States,Ohio,Columbus,Home Office,Furniture,Bookcases,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",3,COD,Second Class,86.97,-48.7032,0
1314,24-09-2019,01-10-2019,US-2019-134488,PK-19075,Pete Kriz,East,United States,Ohio,Columbus,Consumer,Furniture,Chairs,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,2,COD,Standard Class,155.372,-13.3176,0
